,suburb,rooms,type,price,method,sellerg,distance,bedroom2,bathroom,car,landsize,yearbuilt,councilarea,regionname,year,month,day,season
4522,Oak Park,4,h,800000.0,S,Stockdale,11.5,4.0,2.0,1.0,589.0,,Moreland,Northern Metropolitan,2016,10,12,Autumn
4523,Oak Park,3,t,770000.0,S,Brad,11.5,3.0,2.0,2.0,272.0,2012.0,Moreland,Northern Metropolitan,2017,11,2,Autumn
4524,Oak Park,5,h,1100000.0,PI,Nelson,11.5,5.0,2.0,4.0,783.0,1950.0,Moreland,Northern Metropolitan,2016,12,11,Winter
4525,Oak Park,3,h,727500.0,S,Brad,11.5,3.0,1.0,2.0,719.0,,Moreland,Northern Metropolitan,2016,8,13,Summer
4526,Oak Park,3,h,925000.0,S,Brad,11.5,3.0,1.0,4.0,815.0,1997.0,Moreland,Northern Metropolitan,2016,10,15,Autumn
4527,Oak Park,2,t,475000.0,PI,Barry,11.5,2.0,1.0,1.0,118.0,2010.0,Moreland,Northern Metropolitan,2016,10,15,Autumn
4528,Oak Park,3,u,651000.0,S,Nelson,11.5,3.0,2.0,2.0,198.0,2009.0,Moreland,Northern Metropolitan,2016,7,16,Summer
4529,Oak Park,3,t,770000.0,SP,Nelson,11.5,3.0,2.0,2.0,264.0,,Moreland,Northern Metropolitan,2016,7,16,Summer
4530,Oak Park,3,h,900000.0,SP,Nelson,11.5,3.0,1.0,1.0,705.0,,Moreland,Northern Metropolitan,2016,7,16,Summer
4531,Oak Park,3,h,815500.0,S,Brad,11.5,3.0,2.0,2.0,790.0,1940.0,Moreland,Northern Metropolitan,2016,7,16,Summer
4532,Oak Park,3,h,770000.0,S,Stockdale,11.5,3.0,2.0,2.0,382.0,1960.0,Moreland,Northern Metropolitan,2016,9,17,Autumn
4533,Oak Park,2,t,585500.0,S,Eview,11.5,2.0,1.0,1.0,161.0,2013.0,Moreland,Northern Metropolitan,2017,3,18,Spring
4534,Oak Park,4,h,840000.0,SP,Nelson,11.5,4.0,1.0,2.0,704.0,1960.0,Moreland,Northern Metropolitan,2016,6,18,Summer
4535,Oak Park,4,h,1005000.0,S,Stockdale,11.5,4.0,1.0,1.0,780.0,,Moreland,Northern Metropolitan,2016,11,19,Autumn
4536,Oak Park,2,u,470000.0,VB,Barry,11.5,2.0,1.0,1.0,138.0,2009.0,Moreland,Northern Metropolitan,2016,5,22,Spring
4537,Oak Park,3,h,810000.0,SP,Brad,11.5,3.0,1.0,3.0,763.0,1960.0,Moreland,Northern Metropolitan,2016,8,22,Summer
4538,Oak Park,3,u,550000.0,PI,Brad,11.5,3.0,1.0,1.0,196.0,,Moreland,Northern Metropolitan,2016,11,27,Autumn
4539,Oak Park,4,h,855333.0,S,Eview,11.5,4.0,1.0,2.0,694.0,1974.0,Moreland,Northern Metropolitan,2016,8,28,Summer
4540,Oak Park,5,h,900000.0,VB,Brad,11.5,5.0,2.0,2.0,568.0,1995.0,Moreland,Northern Metropolitan,2016,7,30,Summer
4541,Oak Park,2,h,480000.0,S,Brad,11.5,2.0,1.0,2.0,0.0,,Moreland,Northern Metropolitan,2016,7,30,Summer
4542,Oakleigh South,3,t,680000.0,S,Fletchers,14.7,3.0,2.0,1.0,189.0,,Monash,South-Eastern Metropolitan,2016,3,9,Spring
4543,Oakleigh South,3,h,981000.0,S,Buxton,14.7,3.0,1.0,2.0,646.0,,Monash,South-Eastern Metropolitan,2016,3,12,Spring
4544,Oakleigh South,4,h,876000.0,S,Buxton,14.7,4.0,2.0,1.0,535.0,,Kingston,South-Eastern Metropolitan,2016,4,2,Spring
4545,Oakleigh South,3,h,875000.0,S,Buxton,14.7,3.0,2.0,1.0,258.0,1999.0,Monash,South-Eastern Metropolitan,2017,4,3,Spring
4546,Oakleigh South,4,h,651000.0,PI,Woodards,14.7,4.0,2.0,2.0,214.0,2010.0,Kingston,South-Eastern Metropolitan,2016,7,5,Summer
4547,Oakleigh South,3,h,802000.0,S,Ray,14.7,1.0,1.0,2.0,533.0,1960.0,Kingston,South-Eastern Metropolitan,2016,8,10,Summer
4548,Oakleigh South,3,h,995000.0,S,Ray,14.7,3.0,1.0,1.0,530.0,,Monash,South-Eastern Metropolitan,2016,8,10,Summer
4549,Oakleigh South,4,h,881500.0,S,Ray,14.7,4.0,2.0,2.0,581.0,,Kingston,South-Eastern Metropolitan,2016,10,9,Autumn
4550,Oakleigh South,5,h,900000.0,S,Ray,14.7,5.0,2.0,2.0,558.0,1987.0,Kingston,South-Eastern Metropolitan,2017,11,2,Autumn
4551,Oakleigh South,3,h,782000.0,SP,Woodards,14.7,3.0,2.0,2.0,0.0,,Kingston,South-Eastern Metropolitan,2017,11,3,Autumn
4552,Oakleigh South,2,h,580000.0,PI,Buxton,14.7,2.0,1.0,2.0,428.0,,Monash,South-Eastern Metropolitan,2016,12,6,Winter
4553,Oakleigh South,3,h,937500.0,S,Ray,14.7,3.0,1.0,2.0,530.0,,Monash,South-Eastern Metropolitan,2016,12,11,Winter
4554,Oakleigh South,3,h,1080000.0,S,Woodards,14.7,3.0,2.0,2.0,716.0,,Kingston,South-Eastern Metropolitan,2016,12,11,Winter
4555,Oakleigh South,3,h,1000000.0,S,Ray,14.7,3.0,2.0,2.0,575.0,1960.0,Monash,South-Eastern Metropolitan,2016,12,11,Winter
4556,Oakleigh South,3,h,1235000.0,S,Buxton,14.7,3.0,1.0,4.0,743.0,,Monash,South-Eastern Metropolitan,2016,10,15,Autumn
4557,Oakleigh South,4,h,801347.0,SP,Buxton,14.7,4.0,2.0,1.0,567.0,1970.0,Kingston,South-Eastern Metropolitan,2016,7,16,Summer
4558,Oakleigh South,3,h,921000.0,S,hockingstuart,14.7,3.0,1.0,2.0,535.0,1970.0,Kingston,South-Eastern Metropolitan,2017,3,18,Spring
4559,Oakleigh South,6,h,1900000.0,S,Harcourts,14.7,6.0,2.0,6.0,1200.0,1970.0,Monash,South-Eastern Metropolitan,2017,3,18,Spring
4560,Oakleigh South,2,h,752500.0,SP,Buxton,14.7,2.0,1.0,1.0,308.0,1950.0,Monash,South-Eastern Metropolitan,2016,6,18,Summer
4561,Oakleigh South,4,h,800000.0,PI,Woodards,14.7,4.0,2.0,2.0,558.0,,Kingston,South-Eastern Metropolitan,2016,6,18,Summer
4562,Oakleigh South,3,t,800000.0,S,Buxton,14.7,3.0,1.0,2.0,252.0,,Monash,South-Eastern Metropolitan,2016,9,24,Autumn
4563,Oakleigh South,3,h,1067000.0,S,Woodards,14.7,3.0,1.0,2.0,648.0,1940.0,Monash,South-Eastern Metropolitan,2017,2,25,Winter
4564,Oakleigh South,4,h,1310000.0,S,Buxton,14.7,4.0,2.0,4.0,993.0,1960.0,Monash,South-Eastern Metropolitan,2017,2,25,Winter
4565,Oakleigh South,3,h,800000.0,S,Ray,14.7,3.0,2.0,2.0,0.0,,Monash,South-Eastern Metropolitan,2017,2,25,Winter
4566,Oakleigh South,3,h,1260500.0,S,Buxton,14.7,3.0,1.0,1.0,774.0,1950.0,Monash,South-Eastern Metropolitan,2016,7,26,Summer
4567,Oakleigh South,3,h,850500.0,S,Buxton,14.7,3.0,1.0,2.0,531.0,1962.0,Kingston,South-Eastern Metropolitan,2016,11,27,Autumn
4568,Oakleigh South,2,u,625000.0,S,LJ,14.7,2.0,1.0,1.0,204.0,,Monash,South-Eastern Metropolitan,2016,11,27,Autumn
4569,Oakleigh South,3,h,980500.0,S,McGrath,14.7,3.0,2.0,2.0,727.0,,Monash,South-Eastern Metropolitan,2016,11,27,Autumn
4570,Oakleigh South,3,h,1068000.0,S,Ray,14.7,3.0,2.0,2.0,609.0,1970.0,Monash,South-Eastern Metropolitan,2016,11,27,Autumn
4571,Oakleigh South,4,h,937500.0,SP,Greg,14.7,4.0,2.0,2.0,539.0,1993.0,Kingston,South-Eastern Metropolitan,2016,5,28,Spring
4572,Oakleigh South,4,h,1126000.0,S,Buxton,14.7,4.0,2.0,2.0,530.0,1980.0,Kingston,South-Eastern Metropolitan,2016,8,28,Summer
4573,Oakleigh South,2,h,778000.0,S,Ray,14.7,2.0,1.0,1.0,806.0,1965.0,Monash,South-Eastern Metropolitan,2016,7,30,Summer
4574,Parkville,4,h,1230000.0,S,Nelson,2.6,4.0,2.0,2.0,357.0,2009.0,Melbourne,Northern Metropolitan,2016,3,9,Spring
4575,Parkville,3,u,1360000.0,S,Jellis,2.6,3.0,2.0,1.0,0.0,,Melbourne,Northern Metropolitan,2016,3,12,Spring
4576,Parkville,2,h,1805000.0,S,Collins,2.6,2.0,1.0,1.0,187.0,1890.0,Melbourne,Northern Metropolitan,2016,8,10,Summer
4577,Parkville,1,u,352500.0,S,Jellis,2.6,1.0,1.0,1.0,0.0,,Melbourne,Northern Metropolitan,2016,8,10,Summer
4578,Parkville,1,u,395000.0,SP,Woodards,2.6,1.0,1.0,1.0,2469.0,,Melbourne,Northern Metropolitan,2017,11,2,Autumn
4579,Parkville,1,h,307000.0,S,Jellis,2.6,1.0,1.0,1.0,0.0,,Melbourne,Northern Metropolitan,2016,10,15,Autumn
4580,Parkville,2,h,2200000.0,S,Collins,2.6,2.0,2.0,1.0,190.0,1875.0,Melbourne,Northern Metropolitan,2016,10,15,Autumn
4581,Parkville,1,u,485000.0,PI,Jellis,2.6,1.0,1.0,1.0,0.0,,Melbourne,Northern Metropolitan,2016,10,15,Autumn
4582,Parkville,4,h,1717500.0,S,Collins,2.6,4.0,2.0,1.0,165.0,,Melbourne,Northern Metropolitan,2016,11,19,Autumn
4583,Parkville,2,h,1265000.0,S,Nelson,2.6,2.0,1.0,0.0,70.0,1890.0,Melbourne,Northern Metropolitan,2016,11,19,Autumn
4584,Parkville,1,u,401000.0,S,Nelson,2.6,1.0,1.0,1.0,0.0,,Melbourne,Northern Metropolitan,2016,11,19,Autumn
4585,Parkville,4,h,2375000.0,S,Red,2.6,4.0,2.0,2.0,182.0,,Melbourne,Northern Metropolitan,2016,11,19,Autumn
4586,Parkville,2,h,1851000.0,S,Marshall,2.6,2.0,1.0,1.0,172.0,1900.0,Melbourne,Northern Metropolitan,2016,8,22,Summer
4587,Parkville,2,u,734600.0,SP,Woodards,2.6,2.0,2.0,1.0,2427.0,1990.0,Melbourne,Northern Metropolitan,2016,8,22,Summer
4588,Parkville,4,h,1928000.0,S,Jellis,2.6,4.0,1.0,0.0,194.0,1890.0,Melbourne,Northern Metropolitan,2016,9,24,Autumn
4589,Parkville,1,u,526000.0,SP,Nelson,2.6,1.0,1.0,1.0,2488.0,1995.0,Melbourne,Northern Metropolitan,2017,2,25,Winter
4590,Parkville,3,h,2236000.0,S,Collins,2.6,4.0,2.0,1.0,154.0,1890.0,Melbourne,Northern Metropolitan,2016,6,27,Summer
4591,Parkville,1,u,500000.0,S,Nelson,2.6,1.0,1.0,1.0,2431.0,,Melbourne,Northern Metropolitan,2016,11,27,Autumn
4592,Parkville,3,u,1403000.0,S,Nelson,2.6,3.0,2.0,2.0,2401.0,1980.0,Melbourne,Northern Metropolitan,2016,11,27,Autumn
4593,Parkville,3,h,965000.0,SP,Woodards,2.6,3.0,2.0,2.0,173.0,,Melbourne,Northern Metropolitan,2016,8,28,Summer
4594,Parkville,3,u,1040000.0,S,Nelson,2.6,3.0,2.0,1.0,0.0,,Melbourne,Northern Metropolitan,2016,8,28,Summer
4595,Parkville,1,u,526000.0,S,Jellis,2.6,1.0,1.0,1.0,0.0,1995.0,Melbourne,Northern Metropolitan,2016,7,30,Summer
4596,Parkville,2,u,750000.0,SP,Jellis,2.6,2.0,1.0,1.0,2193.0,,Melbourne,Northern Metropolitan,2016,7,30,Summer
4597,Pascoe Vale,3,h,1120000.0,S,Brad,9.9,2.0,1.0,2.0,50.0,1950.0,Moreland,Northern Metropolitan,2016,3,9,Spring
4598,Pascoe Vale,3,h,770000.0,S,Nelson,9.9,3.0,1.0,4.0,560.0,1960.0,Moreland,Northern Metropolitan,2016,3,9,Spring
4599,Pascoe Vale,2,h,915000.0,S,New,9.9,2.0,1.0,3.0,629.0,1975.0,Moreland,Northern Metropolitan,2016,3,12,Spring
4600,Pascoe Vale,4,h,975000.0,S,Brad,9.9,4.0,1.0,1.0,733.0,1960.0,Moreland,Northern Metropolitan,2016,3,12,Spring
4601,Pascoe Vale,3,h,770000.0,S,Brad,9.9,3.0,1.0,0.0,464.0,,Moreland,Northern Metropolitan,2016,3,12,Spring
4602,Pascoe Vale,3,h,780000.0,S,Brad,9.9,3.0,1.0,1.0,446.0,1950.0,Moreland,Northern Metropolitan,2017,4,3,Spring
4603,Pascoe Vale,3,u,600000.0,S,Nelson,9.9,3.0,1.0,1.0,204.0,2008.0,Moreland,Northern Metropolitan,2017,4,3,Spring
4604,Pascoe Vale,3,h,1465000.0,S,Nelson,9.9,3.0,1.0,2.0,956.0,,Moreland,Northern Metropolitan,2017,4,3,Spring
4605,Pascoe Vale,4,h,955000.0,S,Nelson,9.9,4.0,2.0,2.0,686.0,1950.0,Moreland,Northern Metropolitan,2017,4,3,Spring
4606,Pascoe Vale,3,h,767000.0,S,Brad,9.9,3.0,1.0,1.0,505.0,,Moreland,Northern Metropolitan,2017,4,3,Spring
4607,Pascoe Vale,4,h,1196000.0,S,Nelson,9.9,4.0,2.0,2.0,559.0,1997.0,Moreland,Northern Metropolitan,2017,4,3,Spring
4608,Pascoe Vale,3,h,731000.0,S,Brad,9.9,3.0,1.0,2.0,568.0,1960.0,Moreland,Northern Metropolitan,2016,4,6,Spring
4609,Pascoe Vale,2,h,555000.0,S,Brad,9.9,2.0,1.0,2.0,336.0,,Moreland,Northern Metropolitan,2016,6,8,Summer
4610,Pascoe Vale,3,u,585000.0,S,Jellis,9.9,3.0,1.0,1.0,180.0,2009.0,Moreland,Northern Metropolitan,2016,6,8,Summer
4611,Pascoe Vale,2,t,480000.0,PI,Nelson,9.9,2.0,1.0,1.0,113.0,1988.0,Moreland,Northern Metropolitan,2016,6,8,Summer
4612,Pascoe Vale,4,t,605000.0,PI,Brad,9.9,4.0,2.0,1.0,215.0,1990.0,Moreland,Northern Metropolitan,2016,6,8,Summer
4613,Pascoe Vale,2,u,495000.0,SP,Brad,9.9,3.0,1.0,2.0,205.0,,Moreland,Northern Metropolitan,2016,7,5,Summer
4614,Pascoe Vale,3,h,738000.0,SP,Brad,9.9,3.0,1.0,1.0,821.0,1974.0,Moreland,Northern Metropolitan,2016,7,5,Summer
4615,Pascoe Vale,2,h,386000.0,S,D'Aprano,9.9,2.0,1.0,1.0,111.0,1987.0,Moreland,Northern Metropolitan,2016,7,5,Summer
4616,Pascoe Vale,2,u,452000.0,S,hockingstuart,9.9,2.0,1.0,1.0,159.0,1990.0,Moreland,Northern Metropolitan,2016,7,5,Summer
4617,Pascoe Vale,3,h,522500.0,S,Raine,9.9,3.0,1.0,1.0,192.0,2005.0,Moreland,Northern Metropolitan,2016,7,5,Summer
4618,Pascoe Vale,2,h,601500.0,S,hockingstuart,9.9,2.0,1.0,1.0,253.0,2000.0,Moreland,Northern Metropolitan,2016,7,5,Summer
4619,Pascoe Vale,3,h,1305000.0,S,Nelson,9.9,3.0,1.0,1.0,735.0,,Moreland,Northern Metropolitan,2016,7,11,Summer
4620,Pascoe Vale,2,h,741000.0,S,Raine,9.9,2.0,1.0,2.0,520.0,2006.0,Moreland,Northern Metropolitan,2016,7,11,Summer
4621,Pascoe Vale,2,u,495000.0,S,Brad,9.9,2.0,1.0,1.0,207.0,1975.0,Moreland,Northern Metropolitan,2016,7,11,Summer
4622,Pascoe Vale,5,h,1345000.0,S,Brad,9.9,5.0,2.0,5.0,759.0,,Moreland,Northern Metropolitan,2016,8,10,Summer
4623,Pascoe Vale,2,t,530000.0,SP,hockingstuart,9.9,2.0,1.0,1.0,156.0,2004.0,Moreland,Northern Metropolitan,2016,8,10,Summer
4624,Pascoe Vale,3,h,815000.0,S,Brad,9.9,2.0,1.0,1.0,438.0,1960.0,Moreland,Northern Metropolitan,2016,8,10,Summer
4625,Pascoe Vale,4,h,930000.0,PI,Brad,9.9,4.0,1.0,3.0,746.0,,Moreland,Northern Metropolitan,2016,8,10,Summer
4626,Pascoe Vale,2,u,521500.0,SP,Jellis,9.9,2.0,1.0,1.0,0.0,1970.0,Moreland,Northern Metropolitan,2016,8,10,Summer
4627,Pascoe Vale,4,h,730000.0,VB,Brad,9.9,4.0,1.0,3.0,683.0,,Moreland,Northern Metropolitan,2016,10,9,Autumn
4628,Pascoe Vale,3,h,775000.0,S,Brad,9.9,3.0,1.0,1.0,406.0,1960.0,Moreland,Northern Metropolitan,2016,10,9,Autumn
4629,Pascoe Vale,4,h,990000.0,S,Harcourts,9.9,4.0,2.0,2.0,770.0,,Moreland,Northern Metropolitan,2016,10,12,Autumn
4630,Pascoe Vale,5,h,950000.0,VB,Nelson,9.9,5.0,2.0,2.0,705.0,1950.0,Moreland,Northern Metropolitan,2016,10,12,Autumn
4631,Pascoe Vale,2,h,915000.0,S,New,9.9,2.0,1.0,3.0,629.0,1975.0,Moreland,Northern Metropolitan,2016,10,12,Autumn
4632,Pascoe Vale,3,h,900000.0,S,Brad,9.9,3.0,1.0,1.0,570.0,1950.0,Moreland,Northern Metropolitan,2016,10,12,Autumn
4633,Pascoe Vale,3,h,810000.0,S,Brad,9.9,3.0,1.0,1.0,470.0,,Moreland,Northern Metropolitan,2017,11,2,Autumn
4634,Pascoe Vale,2,h,920000.0,S,Brad,9.9,2.0,1.0,2.0,650.0,,Moreland,Northern Metropolitan,2017,11,3,Autumn
4635,Pascoe Vale,3,h,835000.0,PI,Nelson,9.9,3.0,1.0,2.0,422.0,1950.0,Moreland,Northern Metropolitan,2016,12,11,Winter
4636,Pascoe Vale,3,t,790000.0,S,Brad,9.9,3.0,3.0,1.0,291.0,2009.0,Moreland,Northern Metropolitan,2016,12,11,Winter
4637,Pascoe Vale,4,h,810000.0,VB,Nelson,9.9,4.0,2.0,1.0,455.0,1950.0,Moreland,Northern Metropolitan,2016,12,11,Winter
4638,Pascoe Vale,3,t,667500.0,SP,Brad,9.9,3.0,2.0,2.0,167.0,,Moreland,Northern Metropolitan,2016,12,11,Winter
4639,Pascoe Vale,2,t,500000.0,VB,Brad,9.9,2.0,1.0,1.0,147.0,2012.0,Moreland,Northern Metropolitan,2016,8,13,Summer
4640,Pascoe Vale,2,u,485000.0,S,Brad,9.9,2.0,1.0,1.0,139.0,1975.0,Moreland,Northern Metropolitan,2016,8,13,Summer
4641,Pascoe Vale,2,u,488000.0,S,Nelson,9.9,3.0,1.0,2.0,219.0,2001.0,Moreland,Northern Metropolitan,2016,5,14,Spring
4642,Pascoe Vale,3,h,900000.0,SP,Nelson,9.9,3.0,2.0,2.0,608.0,1940.0,Moreland,Northern Metropolitan,2016,5,14,Spring
4643,Pascoe Vale,2,h,680000.0,PI,hockingstuart,9.9,2.0,1.0,2.0,590.0,1940.0,Moreland,Northern Metropolitan,2016,5,14,Spring
4644,Pascoe Vale,3,h,683500.0,S,hockingstuart,9.9,3.0,1.0,2.0,590.0,,Moreland,Northern Metropolitan,2016,5,14,Spring
4645,Pascoe Vale,3,t,590000.0,PI,Nelson,9.9,3.0,2.0,2.0,191.0,2000.0,Moreland,Northern Metropolitan,2016,10,15,Autumn
4646,Pascoe Vale,3,h,770000.0,SP,Barry,9.9,3.0,1.0,3.0,464.0,1955.0,Moreland,Northern Metropolitan,2016,10,15,Autumn
4647,Pascoe Vale,3,h,815000.0,S,Nelson,9.9,3.0,1.0,2.0,628.0,,Moreland,Northern Metropolitan,2016,10,15,Autumn
4648,Pascoe Vale,3,h,975000.0,SP,Brad,9.9,3.0,1.0,3.0,686.0,1970.0,Moreland,Northern Metropolitan,2016,10,15,Autumn
4649,Pascoe Vale,4,h,970000.0,S,Nelson,9.9,3.0,2.0,1.0,535.0,1920.0,Moreland,Northern Metropolitan,2016,4,16,Spring
4650,Pascoe Vale,3,u,515000.0,SP,hockingstuart,9.9,3.0,1.0,2.0,0.0,,Moreland,Northern Metropolitan,2016,4,16,Spring
4651,Pascoe Vale,3,h,940000.0,S,Nelson,9.9,3.0,1.0,1.0,589.0,1970.0,Moreland,Northern Metropolitan,2016,9,17,Autumn
4652,Pascoe Vale,3,t,600000.0,S,Eview,9.9,3.0,3.0,1.0,205.0,1940.0,Moreland,Northern Metropolitan,2016,9,17,Autumn
4653,Pascoe Vale,2,t,510000.0,S,D'Aprano,9.9,2.0,1.0,1.0,110.0,2013.0,Moreland,Northern Metropolitan,2016,9,17,Autumn
4654,Pascoe Vale,3,h,750000.0,SP,hockingstuart,9.9,3.0,2.0,2.0,540.0,1999.0,Moreland,Northern Metropolitan,2017,3,18,Spring
4655,Pascoe Vale,4,h,822000.0,SP,hockingstuart,9.9,4.0,2.0,2.0,250.0,1983.0,Moreland,Northern Metropolitan,2017,3,18,Spring
4656,Pascoe Vale,3,h,983000.0,S,Brad,9.9,3.0,1.0,2.0,650.0,,Moreland,Northern Metropolitan,2017,3,18,Spring
4657,Pascoe Vale,3,h,600000.0,VB,Jellis,9.9,3.0,1.0,3.0,490.0,,Moreland,Northern Metropolitan,2017,3,18,Spring
4658,Pascoe Vale,4,t,640000.0,VB,Nelson,9.9,3.0,2.0,2.0,353.0,,Moreland,Northern Metropolitan,2016,6,18,Summer
4659,Pascoe Vale,3,t,430000.0,VB,Trimson,9.9,3.0,2.0,1.0,146.0,2006.0,Moreland,Northern Metropolitan,2016,6,18,Summer
4660,Pascoe Vale,4,h,1350000.0,PI,Nelson,9.9,4.0,2.0,2.0,646.0,1995.0,Moreland,Northern Metropolitan,2016,11,19,Autumn
4661,Pascoe Vale,4,h,780000.0,VB,Brad,9.9,4.0,1.0,1.0,556.0,,Moreland,Northern Metropolitan,2016,11,19,Autumn
4662,Pascoe Vale,2,h,474000.0,S,D'Aprano,9.9,2.0,1.0,1.0,558.0,,Moreland,Northern Metropolitan,2016,11,19,Autumn
4663,Pascoe Vale,2,h,810000.0,S,Brad,9.9,2.0,1.0,1.0,783.0,1950.0,Moreland,Northern Metropolitan,2016,5,22,Spring
4664,Pascoe Vale,4,h,723000.0,S,Stockdale,9.9,4.0,1.0,2.0,485.0,1960.0,Moreland,Northern Metropolitan,2016,5,22,Spring
4665,Pascoe Vale,2,t,550500.0,S,Nelson,9.9,2.0,1.0,2.0,135.0,2012.0,Moreland,Northern Metropolitan,2016,5,22,Spring
4666,Pascoe Vale,2,t,610000.0,S,Ray,9.9,2.0,1.0,1.0,169.0,1995.0,Moreland,Northern Metropolitan,2016,8,22,Summer
4667,Pascoe Vale,3,h,1000000.0,SP,Brad,9.9,3.0,1.0,2.0,858.0,,Moreland,Northern Metropolitan,2016,8,22,Summer
4668,Pascoe Vale,3,u,533000.0,SP,Brad,9.9,3.0,2.0,2.0,197.0,2007.0,Moreland,Northern Metropolitan,2016,8,22,Summer
4669,Pascoe Vale,2,h,630000.0,S,YPA,9.9,2.0,1.0,1.0,602.0,,Moreland,Northern Metropolitan,2016,4,23,Spring
4670,Pascoe Vale,2,t,410000.0,VB,Brad,9.9,2.0,1.0,1.0,105.0,2014.0,Moreland,Northern Metropolitan,2016,4,23,Spring
4671,Pascoe Vale,3,h,600000.0,PI,Re,9.9,3.0,1.0,4.0,557.0,1955.0,Moreland,Northern Metropolitan,2016,4,23,Spring
4672,Pascoe Vale,3,h,616000.0,S,Nelson,9.9,3.0,1.0,1.0,190.0,1970.0,Moreland,Northern Metropolitan,2016,9,24,Autumn
4673,Pascoe Vale,3,h,792000.0,S,Nelson,9.9,3.0,1.0,2.0,582.0,,Moreland,Northern Metropolitan,2016,9,24,Autumn
4674,Pascoe Vale,3,h,960000.0,S,hockingstuart,9.9,3.0,1.0,2.0,641.0,1950.0,Moreland,Northern Metropolitan,2017,2,25,Winter
4675,Pascoe Vale,4,h,985000.0,SP,Ray,9.9,4.0,2.0,2.0,511.0,2007.0,Moreland,Northern Metropolitan,2017,2,25,Winter
4676,Pascoe Vale,4,h,820000.0,VB,hockingstuart,9.9,4.0,1.0,1.0,420.0,,Moreland,Northern Metropolitan,2017,2,25,Winter
4677,Pascoe Vale,3,h,670000.0,S,hockingstuart,9.9,3.0,1.0,1.0,596.0,1949.0,Moreland,Northern Metropolitan,2017,2,25,Winter
4678,Pascoe Vale,2,h,855000.0,S,Brad,9.9,2.0,1.0,2.0,659.0,,Moreland,Northern Metropolitan,2016,7,26,Summer
4679,Pascoe Vale,4,t,665000.0,SP,New,9.9,4.0,2.0,2.0,148.0,2001.0,Moreland,Northern Metropolitan,2016,7,26,Summer
4680,Pascoe Vale,3,h,690000.0,S,Brad,9.9,3.0,1.0,1.0,507.0,,Moreland,Northern Metropolitan,2016,6,27,Summer
4681,Pascoe Vale,3,h,880000.0,S,Nelson,9.9,3.0,2.0,2.0,588.0,1960.0,Moreland,Northern Metropolitan,2016,6,27,Summer
4682,Pascoe Vale,3,h,700000.0,S,Nelson,9.9,3.0,1.0,2.0,449.0,1950.0,Moreland,Northern Metropolitan,2016,6,27,Summer
4683,Pascoe Vale,3,t,600000.0,VB,hockingstuart,9.9,3.0,2.0,1.0,122.0,1998.0,Moreland,Northern Metropolitan,2016,11,27,Autumn
4684,Pascoe Vale,3,h,721000.0,S,Alexkarbon,9.9,3.0,1.0,2.0,542.0,,Moreland,Northern Metropolitan,2016,11,27,Autumn
4685,Pascoe Vale,2,h,720000.0,SP,hockingstuart,9.9,2.0,1.0,1.0,428.0,,Moreland,Northern Metropolitan,2016,11,27,Autumn
4686,Pascoe Vale,4,h,910000.0,PI,Brad,9.9,4.0,2.0,0.0,934.0,,Moreland,Northern Metropolitan,2016,11,27,Autumn
4687,Pascoe Vale,2,h,1570000.0,S,Barry,9.9,2.0,1.0,1.0,746.0,1950.0,Moreland,Northern Metropolitan,2016,11,27,Autumn
4688,Pascoe Vale,2,h,525500.0,S,Considine,9.9,2.0,1.0,1.0,111.0,2000.0,Moreland,Northern Metropolitan,2016,5,28,Spring
4689,Pascoe Vale,3,h,612500.0,S,Brad,9.9,3.0,1.0,1.0,522.0,1950.0,Moreland,Northern Metropolitan,2016,5,28,Spring
4690,Pascoe Vale,1,u,248500.0,S,Brad,9.9,1.0,1.0,1.0,49.0,1970.0,Moreland,Northern Metropolitan,2016,8,28,Summer
4691,Pascoe Vale,3,h,960000.0,S,Brad,9.9,3.0,2.0,2.0,501.0,1960.0,Moreland,Northern Metropolitan,2016,8,28,Summer
4692,Pascoe Vale,2,h,1085000.0,S,Ray,9.9,3.0,1.0,2.0,847.0,1960.0,Moreland,Northern Metropolitan,2016,8,28,Summer
4693,Pascoe Vale,3,h,650000.0,VB,Nelson,9.9,3.0,2.0,1.0,266.0,,Moreland,Northern Metropolitan,2016,8,28,Summer
4694,Pascoe Vale,4,h,650000.0,SP,Nelson,9.9,4.0,1.0,2.0,410.0,1940.0,Moreland,Northern Metropolitan,2016,7,30,Summer
4695,Pascoe Vale,4,h,937000.0,S,Nelson,9.9,4.0,2.0,2.0,708.0,,Moreland,Northern Metropolitan,2016,7,30,Summer
4696,Pascoe Vale,2,u,360000.0,VB,Barry,9.9,2.0,1.0,1.0,119.0,,Moreland,Northern Metropolitan,2016,7,30,Summer
4697,Pascoe Vale,3,h,500000.0,VB,hockingstuart,9.9,3.0,1.0,2.0,191.0,2013.0,Moreland,Northern Metropolitan,2016,7,30,Summer
4698,Pascoe Vale,2,h,775000.0,S,Nelson,9.9,2.0,1.0,2.0,527.0,1950.0,Moreland,Northern Metropolitan,2016,7,30,Summer
4699,Pascoe Vale,3,h,599000.0,SP,Ray,9.9,3.0,1.0,1.0,534.0,1950.0,Moreland,Northern Metropolitan,2016,7,30,Summer
4700,Port Melbourne,2,u,1100000.0,S,Biggin,3.8,2.0,2.0,1.0,0.0,,Port Phillip,Southern Metropolitan,2016,3,9,Spring
